ecc,scan_type,category,event,pl,judgment,source_dir,AffineParam_a,AffineParam_b,AffineParam_c,AffineParam_d,AffineParam_e,AffineParam_f,NumOfPics,Gap,PxLen,ThickOfBase,ThickOfEmul,lens_StagePos_x,lens_StagePos_y,lens_SurfacePos,stage_StagePos_x,stage_StagePos_y,stage_SurfacePos,Track_ax,Track_ay,Track_x,Track_y,scale_x,scale_y,det,det_dev,scale_dev,rotation_deg,nonortho,translation_mag,outcome,n_dirs,n_events
4,UTS,Ref/IMG,1936,60,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event01936\PL060,0.885147732234801,-0.0174293348985083,0.1162820059563535,0.9683314324358466,-107126.52933439174,-204265.0275338744,200,0.5,0.14,210,70,-47535.035897062895,-184350.9512316892,12974.0,-47557.86872862506,-184339.39932972373,12974.0,0.12143,-0.07139,67543.46,12466.33,0.8927530525232857,0.9684882780696228,0.8591430894967497,0.14085691050325033,0.10724694747671426,7.484098701434365,0.11238681471897989,230651.89086726942,FAIL,1,1
4,UTS,Ref/IMG,9177,60,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event09177\PL060,1.0002915649835926,-0.0020373393300313,0.0015730987874583,1.0003186984785275,-117444.72066835396,-120297.94404079633,200,0.5,0.14,210,70,-96873.9016512204,-50920.69193007502,12914.75,-96980.2762282413,-50936.54076532178,12914.75,0.5065500000000001,0.07465,20599.64,69306.91,1.0002928019420714,1.0003207731909405,1.0006135613194664,0.000613561319466438,0.00032077319094048207,0.09010557534334411,-0.0004640484430212178,168121.5564801559,OK,1,1
4,UTS,Ref/IMG,2274,60,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event02274\PL060,1.0003582463464311,0.0034960367821046,-0.0040035776094728,1.000155546754814,4743.038018547496,-199718.0940249324,200,0.5,0.14,210,70,77393.08603020907,-122519.7515176052,12987.25,77383.37449429483,-122528.05736515112,12973.25,0.04609,0.03973,72343.59,77467.62,1.0003662577611172,1.000161656922321,1.0005278454798845,0.0005278454798844923,0.00036625776111720576,-0.22930472769177004,-0.0005066436338578298,199774.40649541953,OK,1,1
4,UTS,Ref/IMG,5851,60,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event05851\PL060,1.0437200684411467,0.0689126680847157,0.0759663310595846,1.146575918139348,-121849.7060365088,-288164.0574503528,200,0.5,0.14,210,70,-35421.482479129394,-202320.82920308097,12977.5,-35476.98975749039,-202441.73887511017,12977.5,0.22106,0.48751,78160.24,69585.25,1.0464809910941748,1.1486449807837247,1.191469253195448,0.19146925319544805,0.14864498078372468,4.162886858298264,0.13229788000141757,312867.184069269,FAIL,1,1
4,UTS,Ref/IMG,2274,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event02274\PL061,1.0001651198512629,0.0041131402911644,-0.0043330145649234,1.0003910453129368,15571.910754739994,-197084.1453642489,200,0.5,0.14,210,70,84089.00677745993,-123182.01688928696,12984.75,83996.05403727027,-123237.24702720852,12984.75,0.44147,0.26481,68108.06,74113.03,1.0001745057650244,1.000399500932185,1.0005740520303328,0.0005740520303327834,0.00039950093218510396,-0.24822090775325345,-0.00022076278297595184,197698.36812303227,OK,2,2
4,UTS,Ref/IMG,5851,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event05851\PL061,1.0001895223166857,-0.0103331369297468,0.0100018878138556,1.000269903780521,-104388.67069289114,-276085.5688610788,200,0.5,0.14,210,70,-27765.315422037827,-207524.1853886699,12978.25,-27786.511329932637,-207535.70796753687,12978.25,0.10147,0.05384,77287.67,67758.55,1.0002395304685376,1.0003232748106492,1.000562828126333,0.0005628281263330148,0.00032327481064919894,0.572938273284103,-0.00033032199606602427,295161.3726461753,OK,1,1
4,UTS,Ref/IMG,1936,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event01936\PL061,1.0002076189494733,-0.0002789894084024,-0.0001113412911959,1.000335795216221,-103610.55982052509,-197179.90019862697,200,0.5,0.14,210,70,-39386.50517215477,-187225.2946258984,12976.5,-39388.20437397148,-187233.00822589087,12976.5,0.0081,0.03672,64211.8,9950.7,1.000207625146628,1.0003358341207014,1.0005434528201034,0.0005434528201033739,0.00033583412070137264,-0.006378061838213097,-0.0003902139183802701,222744.38522365293,OK,1,1
4,UTS,Ref/IMG,7277,61,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event07277\PL061,1.0035516188624107,-0.005556999011444,-0.005152299265098,1.0204277706845106,-104950.3758636488,-116427.90700030448,200,0.5,0.14,210,70,-92122.14124624088,-83842.39288886922,12931.75,-92006.47576406678,-83697.04657053406,12931.75,-0.55261,-0.6810600000000001,13076.07,32141.65,1.0035648448949785,1.0204429015982097,1.0240233098806786,0.02402330988067858,0.020442901598209717,-0.2941576730468519,-0.010579523107229002,156748.3298870923,FAIL,2,2
4,UTS,Ref/IMG,6107,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06107\PL065,0.9998959588877452,-0.0581588502450096,0.0068807036035856,1.1075097474128086,129112.4676261596,-39993.509202762245,200,0.5,0.14,210,70,130457.64454768824,192.6479737962395,6420.75,130496.1028968618,169.61626667017117,6420.75,-0.17733,0.10013,3491.83,36242.66,0.9999196331116436,1.1090357489622256,1.107794694677316,0.10779469467731606,0.10903574896222556,0.3942700741758603,-0.04556788590916264,135164.75159917818,OK,1,1
4,UTS,Ref/IMG,12037,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event12037\PL065,1.0000950735763685,-0.0117842478017763,0.0115214407892106,1.0003216379749609,131104.98364842875,-194230.66962701827,200,0.5,0.14,210,70,138486.76908621035,-128884.18829569354,6433.5,138519.0031148467,-128920.9178105956,6433.5,-0.1514,0.17659,8181.51,65194.52,1.00016143686386,1.0003910474895117,1.0005525136438955,0.0005525136438955247,0.00039104748951168666,0.6600379774984675,-0.0002600779448511816,234337.51249258983,OK,1,1
4,UTS,Ref/IMG,633,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event00633\PL065,1.000126469782223,-0.0081268178427328,0.0078396559055002,1.000273269248274,9004.021940750536,-38616.05583982505,200,0.5,0.14,210,70,97267.60264031704,-8753.508829130997,6412.5,97340.56749257915,-8883.432840885853,6399.5,-0.34236,0.6212000000000001,88561.27,29030.4,1.0001571955266675,1.0003062822660265,1.0004634850462932,0.00046348504629323273,0.0003062822660264697,0.44911319742290196,-0.0002859148682815474,39651.88746748386,OK,4,4
4,UTS,Ref/IMG,7399,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event07399\PL065,1.0001781503399902,-0.0078048756322064,0.0074749006311629,1.0003124848467595,129040.81943167966,-118247.33865712985,200,0.5,0.14,210,70,236720.36734868443,-65046.030368979445,6436.5,236721.045562764,-64848.66764422305,6423.249999999999,-0.01056,-0.93945,108071.31,52574.42,1.0002060820435807,1.0003429329104758,1.0005490315258208,0.0005490315258207534,0.00034293291047582386,0.4281960016935823,-0.00032884908280807245,175025.6157797861,OK,1,1
4,UTS,Ref/IMG,9035,68,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event09035\PL068,1.0001559492153471,-0.0068904587219124,0.0062120274925225,1.0003213949548275,2731.9504533622394,-40032.90687672768,200,0.5,0.14,210,70,78943.35554181233,11823.505934173252,6398.5,78924.93198833987,11819.047122784788,6398.5,0.08786,0.02068,76534.94,51360.01,1.000175240663565,1.0003451262568186,1.0005201980104823,0.000520198010482309,0.0003451262568185953,0.35586288426587537,-0.0006771568657382246,40126.0163270711,OK,1,1
4,UTS,Ref/IMG,212,68,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event00212\PL068,1.000171832612175,-0.0068218758146568,0.0062560268589066,1.000288140807292,122671.51606262676,-115763.18030763345,200,0.5,0.14,210,70,214482.23299729388,-52742.9210675573,6444.5,214527.9997003873,-53023.804382343,6426.749999999999,-0.20877,1.3384600000000002,92264.57,62144.26,1.0001913979948318,1.0003114028288087,1.000502700769779,0.0005027007697790964,0.0003114028288087045,0.3583776800350123,-0.0005649344766704723,168669.54309548877,OK,3,3
4,UTS,Ref/IMG,7758,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event07758\PL070,0.9999270872130206,-0.0042919189687254,0.0040278596116977,1.000167488033959,124094.56357157648,-193127.8656491405,200,0.5,0.14,210,70,179827.41710793544,-114149.56440378365,6450.75,179945.52260459634,-114232.67569880692,6432.75,-0.56074,0.39796,56192.64,78655.68000000001,0.9999351995981376,1.0001766967334291,1.000111850282031,0.00011185028203097858,0.00017669673342912695,0.23079493592554856,-0.00026304237250208463,229560.08624805073,OK,1,1
4,UTS,Ref/IMG,6357,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06357\PL070,1.000000687363774,-0.0098097697322936,0.0094606375864832,1.0000841469868922,3520.091728251856,-117059.32536058711,200,0.5,0.14,210,70,9534.74644115723,-66644.70062758781,6391.75,9527.892091624415,-66418.02825919224,6366.75,0.02205,-1.0795100000000002,6503.93,50575.51,1.0000454381634682,1.0001322575723175,1.0001776410847496,0.00017764108474960238,0.00013225757231749569,0.542038061563968,-0.00034828091441740694,117112.23975166345,OK,2,2
4,UTS,Ref/IMG,2395,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event02395\PL070,1.0000136591862503,-0.0063775003428636,0.0061032681519221,1.0002018082635906,123634.47723463584,-33283.84985869461,200,0.5,0.14,210,70,146827.75081364665,-12403.692794053502,6441.25,146970.65193578767,-12061.34145714602,6422.75,-0.69084,-1.6257,23470.26,21075.01,1.0000322836994855,1.0002221402090536,1.000254393801109,0.00025439380110903187,0.00022214020905364507,0.3496823881913947,-0.0002730181481562188,128036.31759191534,OK,1,1
4,UTS,Ref/IMG,212,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event00212\PL070,1.0000270739509427,-0.003605030569197,0.0034046094673196,1.0001884476784673,122826.23582952014,-115988.96087617724,200,0.5,0.14,210,70,138537.37904933744,-34552.264671323435,6434.75,138540.0825732807,-34544.88928887897,6418.5,-0.013,-0.03507,16006.77,81374.24,1.0000328694600538,1.0001949445557434,1.000227800452639,0.0002278004526390376,0.00019494455574342595,0.19506371855992294,-0.00019983158783100108,168937.0393169724,OK,1,1
4,UTS,Ref/IMG,212,71,l:?,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event00212\PL071_chk,0.9463298584766878,-0.0294488921019594,0.005398619733566,0.9974214110003452,22273.365620142948,-191950.01722954123,200,0.5,0.14,210,70,36312.922223635054,-111440.35135792969,13853.0,36322.41043511364,-111452.24256473398,13853.0,-0.04597,0.05702,17354.39,80611.95,0.9463452573662192,0.9978560559359012,0.9440486460836083,0.05595135391639172,0.05365474263378078,0.3268572450378904,-0.023809464991924996,193237.9671039564,FAIL,1,1
4,UTS,Ref/IMG,6357,71,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06357\PL071,1.0000145499663866,-0.0157160657745217,0.0153993075333911,1.0000955920327423,-104462.34918486104,-192511.86614900263,200,0.5,0.14,210,70,-20712.52556319042,-137199.30477883815,13837.75,-20729.282838237632,-137193.6094162928,13837.75,0.07935,-0.02834,84580.67,54010.61,1.0001331105492821,1.00021906996755,1.0003521599200667,0.00035215992006665253,0.00021906996754994523,0.882232760885608,-0.0003154037699893437,219027.85440530468,OK,3,3
4,UTS,Ref/IMG,7758,71,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event07758\PL071,1.0001150919240254,-0.0049352322056927,0.0046488795467904,1.0001231457966056,16129.387143396703,-269027.4261595373,200,0.5,0.14,210,70,73322.36154746304,-186929.7306302972,13861.25,73356.49965100503,-186818.2157793778,13861.25,-0.16516,-0.53019,57624.83,81931.23,1.0001258966626363,1.0001353224814242,1.0002611951937774,0.0002611951937774304,0.0001353224814242271,0.26632860681736925,-0.0002862733893303851,269510.50657747436,OK,1,1
4,UTS,Ref/IMG,2395,71,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event02395\PL071,1.0665655823068514,0.0721195828544483,0.0125959207562147,1.0488990744908957,10947.073782764446,-110870.0504393808,200,0.5,0.14,210,70,77043.8811595607,-83074.12151941232,13863.0,76924.68405699448,-83149.44862166261,13844.75,0.5094700000000001,0.33586,60121.65,25706.3,1.0666399573338934,1.051375528866331,1.1178112396148938,0.11781123961489381,0.06663995733389338,0.6766199485312525,0.08037182808051929,111409.18502904565,FAIL,1,1
4,UTS,Ref/IMG,10490,72,l:?,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event10490\PL072_chk,0.999602432684947,-0.054876533070865,0.0085416611200125,1.1256921062985057,-99503.95033119788,-191360.37749611423,200,0.5,0.14,210,70,-19248.57753945024,-182931.72713997043,13855.0,-19238.281038166984,-182922.07771077755,13855.0,-0.05127,-0.04043,80675.51,6883.9400000000005,0.9996389265151459,1.1270289047156883,1.1257133046591608,0.12571330465916075,0.12702890471568828,0.48958386357074185,-0.04015493828854992,215684.5618188025,OK,3,3
4,UTS,Ref/IMG,6628,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06628\PL072,1.0000292534372417,-0.0071806962338877,0.0067274969356582,1.000180266212488,19600.94450649644,-189495.23452373885,200,0.5,0.14,210,70,59975.37555031671,-117072.8818717728,13867.25,59921.18045162338,-116922.17573568384,13867.25,0.2529,-0.7192200000000001,40838.1,72285.29000000001,1.0000518821267557,1.0002060424329011,1.0002578330350453,0.0002578330350453406,0.00020604243290112123,0.3854400909878527,-0.0004520800105136746,190506.27531069296,OK,2,2
4,UTS,Ref/IMG,7758,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event07758\PL072,1.0000811426676766,-0.003432970554882,0.0030061005251413,1.0001778203484095,19918.69986907103,-266538.0755630989,200,0.5,0.14,210,70,79211.51844241588,-183815.1555665718,13875.5,79211.17418090891,-183745.45078943216,13860.750000000002,0.0005,-0.33187,59571.2,82598.86,1.0000856606110564,1.000183711926827,1.0002692972994913,0.0002692972994913223,0.00018371192682709037,0.17222237957211653,-0.0004264991504165268,267281.31309418986,OK,1,1
4,UTS,Ref/IMG,2395,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event02395\PL072,1.0001118137817453,-0.0074008298028839,0.0070762848503451,1.000148521693383,19538.57969907723,-106059.61653053394,200,0.5,0.14,210,70,79432.41755437432,-84095.87654503292,13871.25,79454.63952607618,-84111.24773243067,13853.0,-0.10526,0.07393,60068.61,21520.11,1.0001368475729187,1.0001759033926134,1.0003127224617145,0.000312722461714543,0.00017590339261341903,0.40538916284897464,-0.00032422007755137093,107844.32463167036,OK,1,1
4,UTS,Ref/IMG,5775,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event05775\PL073,1.0001663357641617,0.0089727622088662,-0.0092469085784927,1.0003030651867444,23478.643182549047,-190362.4485699103,200,0.5,0.14,210,70,93056.66440834438,-183386.1648918184,13874.0,93100.80035155293,-183413.5914706891,13874.0,-0.21129,0.12861,69542.49,7589.610000000001,1.0002090803997776,1.000343307411837,1.0005524216733275,0.0005524216733274745,0.00034330741183707936,-0.5297056314053376,-0.0002753041999974123,191804.8709267447,OK,3,3
4,UTS,Ref/IMG,6357,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06357\PL073,1.000169303337329,0.0110800272820538,-0.0115088238623133,1.0001433231247996,-97009.6005708406,-189449.28654027396,200,0.5,0.14,210,70,-12457.359379325768,-135932.1656905219,13849.0,-12570.985685598993,-136019.71226364526,13849.0,0.5363,0.423,83821.82,54386.47,1.000235516448487,1.0002046959476287,1.0004401688095905,0.0004401688095905243,0.00023551644848707198,-0.6592663171639072,-0.0004283815757298039,212842.41770270528,OK,2,2
4,UTS,Ref/IMG,2395,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event02395\PL073,1.0002709402419143,0.0138012772465929,-0.0140625128820288,1.000086208599889,23989.711104095342,-109647.0814208382,200,0.5,0.14,210,70,84588.64983025125,-84833.06312347848,13868.5,84554.65151072602,-84869.01565747768,13868.5,0.15946,0.17343,60195.01,25622.35,1.0003697857097646,1.0001814334836143,1.0005512528382507,0.0005512528382507487,0.0003697857097646473,-0.805451331675627,-0.0002585660796530118,112240.7622166113,OK,1,1
4,UTS,Ref/IMG,10490,74,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event10490\PL074,0.9611478278230648,-0.0277397228153538,-0.055780951569395,0.9613966942005108,-102532.52732699442,-182096.51326338403,200,0.5,0.14,210,70,-27814.304691673235,-180217.93172799176,13837.0,-27849.42433555828,-180200.20447359892,13837.0,0.17175,-0.07784,77889.35,6491.650000000001,0.9627651123129582,0.9617968059010921,0.9224969961721846,0.07750300382781539,0.03820319409890793,-3.3214787842847615,-0.08670728784633218,208978.6096775042,FAIL,1,1
4,UTS,Ref/IMG,5775,74,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event05775\PL074,1.000209653307291,-0.0030488205703812,0.0026766540535274,1.0003340485994048,12874.222884834757,-188899.61127757592,200,0.5,0.14,210,70,78918.39559928741,-181767.0135967259,13864.0,78906.07552942826,-181726.7505815066,13864.0,0.05807,-0.19182,66039.33,6993.76,1.0002132347884694,1.0003386946900268,1.0005519325790277,0.0005519325790277474,0.0003386946900267862,0.153328468567861,-0.0003717063970689674,189337.81649661987,OK,3,3
4,UTS,Ref/IMG,8950,75,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event08950\PL075,0.9990265970925536,0.0925514341471508,0.0012115749217984,1.1183798798063838,-108140.00047639944,-194789.1134834244,200,0.5,0.14,210,70,-24703.607109223733,-105918.64560710533,13832.75,-24776.52705520173,-105636.89537107122,13832.75,0.45876,-1.20015,76067.36,79633.1,0.9990273317643109,1.1222028887498177,1.1171791125831614,0.11717911258316138,0.12220288874981766,0.0694857331648268,0.08368155820352495,222793.75762057173,FAIL,1,1
4,UTS,Ref/IMG,6628,75,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06628\PL075,1.0002795654776515,0.0073583307985084,-0.0078278453268983,1.00035351162614,18115.14076007034,-186814.3916892256,200,0.5,0.14,210,70,86152.32314179536,-106490.86012129772,13868.5,86177.35808768061,-106455.62287578716,13853.499999999998,-0.11794,-0.16866,67448.38,80858.16,1.0003101940271433,1.0003805742090806,1.000690775808793,0.0006907758087930649,0.00038057420908055306,-0.4483679964678113,-0.00046989998000323283,187690.63713188402,OK,2,2
4,UTS,Ref/IMG,5775,75,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\Ref\IMG\Event05775\PL075,1.04828191481861,-0.087633850896845,-0.0673497154115921,0.9439980866188602,18131.733848153523,-263232.3694769911,200,0.5,0.14,210,70,77162.00064140433,-186890.49843434236,13870.5,77218.99620990976,-186825.39320402528,13870.5,-0.28808,-0.34897,63510.98,85470.96,1.050443219361139,0.9480570021697426,0.9836740069075984,0.01632599309240157,0.051942997830257354,-3.6760703538776327,-0.15608605030539938,263856.0973576533,FAIL,1,1
4,UTS,Ref/IMG,8950,76,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event08950\PL076,1.00025037029299,0.0033242743686533,-0.0042844232225015,1.000474169129146,18111.17253775687,-189545.43073387,200,0.5,0.14,210,70,23188.518295871192,-105379.9349222382,13851.0,23158.79942986574,-105473.55959278272,13851.0,0.14,0.44622,4767.02,84052.44,1.0002595460947188,1.0004796918952095,1.0007389007383027,0.0007389007383027391,0.0004796918952094664,-0.24541642205452047,-0.0009606378359444714,190408.73110963346,OK,2,2
4,UTS,Ref/IMG,6364,77,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\Ref\IMG\Event06364\PL077,1.0031111742257182,-0.0007859306567186,0.0006212135628709,0.998197251576786,-98483.08454907166,-111749.37655686792,200,0.5,0.14,210,70,-9622.519415570105,-61953.95323873677,13850.75,-9468.406895896042,-62206.16245884993,13834.75,-0.73065,1.20362,88777.44,49577.44,1.0031113665803961,0.9981975609780093,1.0013033053688578,0.00130330536885781,0.0031113665803961243,0.0354825184816714,-0.00016806311288711424,148952.47934542163,OK,1,1
4,UTS,Ref/IMG,8950,78,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08950\PL078,0.9996465456918054,-0.0124253744111603,0.0120988763265612,1.0001531347798536,20663.594767218856,-130955.63959993572,200,0.5,0.14,210,70,144096.19793784016,-45646.70406840647,3368.75,144108.52740145038,-45630.8798867719,3368.75,-0.05966,-0.07462,124530.26,83805.25,0.9997197602938157,1.0002303149471252,0.9999499594138231,5.004058617685825e-05,0.00028023970618429317,0.6934257988520868,-0.00032026953377039126,132575.87899664135,OK,1,1
4,UTS,Ref/IMG,7446,78,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07446\PL078,0.9998500812882772,-0.0127115338653586,0.0119917273570454,1.0003187846499615,140546.60867965143,-52787.519676059885,200,0.5,0.14,210,70,200955.1499045376,-10248.515189844728,3360.0,200987.89454725292,-9970.65947585798,3360.0,-0.17274,-1.3206300000000002,60985.23,42072.13,0.9999219902458293,1.000399547189415,1.000321251394858,0.00032125139485805754,0.0003995471894149283,0.6871454413936591,-0.0007138485261495264,150132.84598948187,OK,1,1
4,UTS,Ref/IMG,6364,78,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event06364\PL078,0.9998769444840808,-0.0133322296715726,0.0127124252391375,1.00009137166332,19626.348782580026,-54364.81718897261,200,0.5,0.14,210,70,68004.883153842,-6167.455690255535,3327.25,67947.81759629745,-6144.642482044394,3333.25,0.27028,-0.11206,48962.02,47593.4,0.9999577540407806,1.0001802337696124,1.0001377898765846,0.00013778987658463748,0.00018023376961240345,0.7284187074951691,-0.0006169171502461259,57799.02174367566,OK,1,1
4,UTS,Ref/IMG,7670,78,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07670\PL078,0.9999598694935464,-0.0131135474493514,0.012426241709233,1.0000781817774749,21978.830391898668,-210385.4429066384,200,0.5,0.14,210,70,39475.47888183438,-159912.21251350435,3331.75,39581.08673168505,-159794.37035890025,3331.75,-0.51019,-0.5547700000000001,18263.39,50360.19,1.0000370753529924,1.000164153923768,1.000201000243818,0.00020100024381797255,0.00016415392376800675,0.7119631315335222,-0.0006856700001024442,211530.38451347424,OK,1,1
4,UTS,Ref/IMG,9807,78,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event09807\PL078,1.0000216650249334,-0.0106478538690148,0.010662410231085,0.9999988772872896,141443.98092423988,-129305.3635080064,200,0.5,0.14,210,70,195974.45874893529,-78866.55810900907,3371.5,195979.752456434,-78869.61001591066,3371.5,-0.02505,0.0148,55065.36,49848.68,1.0000785056740176,1.000055564140241,1.0001340740739315,0.0001340740739315116,7.850567401757047e-05,0.6108747227622017,1.4311786386180938e-05,191641.01015084013,OK,2,2
4,UTS,Ref/IMG,6364,80,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event06364\PL080,1.0000911750415171,-0.0010504985097091,0.0007255198551634,1.00027838149347,20992.827206286813,-53750.00789436728,200,0.5,0.14,210,70,70855.41151681062,-5961.011923378334,3340.25,70823.01298109845,-6112.084379595312,3340.25,0.15502,0.71908,49875.630000000005,47588.49,1.0000914382070185,1.0002789331133164,1.000370344073958,0.0003703440739579733,0.00027893311331639303,0.04156542863173324,-0.0003247521753153097,57704.09121334085,OK,1,1
4,UTS,Ref/IMG,4756,80,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event04756\PL080,1.0001213942318254,-0.0011078698136437,0.0009542585682985,1.0002497393879644,141330.70218798282,-53726.83670496068,200,0.5,0.14,210,70,144520.99447235424,-41949.841485903096,3376.5,144745.52443981046,-41964.900181700665,3376.5,-1.06898,0.07271,3427.4300000000003,11755.73,1.0001218494811648,1.0002503529223143,1.0003722211309731,0.00037222113097312715,0.00025035292231434525,0.054668335515289906,-0.000153450299148167,151198.34775310807,OK,2,2
4,UTS,Ref/IMG,3521,80,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event03521\PL080,1.0001340238617784,-0.0033427322944216,0.0031081376342715,1.0004148452452606,21050.67851217261,-130466.04843365125,200,0.5,0.14,210,70,94656.36874251658,-89764.515004405,3368.5,94719.72605416764,-89973.7015065446,3375.5,-0.29833,0.99664,73793.69,40246.29,1.000138853462611,1.0004204298425192,1.0005593143782463,0.0005593143782463006,0.000420429842519221,0.17805873116911994,-0.00023362259506632286,132153.39897147813,OK,2,2
4,UTS,Ref/IMG,833,80,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event00833\PL080,1.000254530709614,0.0001273143358579,-0.0001971116904611,1.0001916447814665,141107.15289532894,-130127.63055865205,200,0.5,0.14,210,70,189500.46983154916,-69663.06947864215,3385.0,189507.55508231663,-69661.90935228631,3385.0,-0.03373,-0.00553,48380.39,60463.67,1.0002545501311797,1.0001916528843837,1.0004462493657067,0.0004462493657066968,0.00025455013117969827,-0.01129079395612243,-6.977158892458856e-05,191949.02665300175,OK,5,5
4,UTS,Ref/IMG,7670,80,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07670\PL080,1.000325843884721,0.0031943237231011,-0.0036427131280076,1.000147981700261,20754.299951883324,-208367.93954300025,200,0.5,0.14,210,70,104849.22448532212,-149136.14596308378,3367.0,104999.86056408648,-149222.13404352765,3367.0,-0.71838,0.40679,84028.3,59443.1,1.000332476381034,1.0001530827844074,1.0004855098088754,0.0004855098088754062,0.0003324763810339526,-0.20864318055738054,-0.0004476702157765813,209398.99521222195,OK,1,1
