ecc,scan_type,category,event,pl,judgment,source_dir,AffineParam_a,AffineParam_b,AffineParam_c,AffineParam_d,AffineParam_e,AffineParam_f,NumOfPics,Gap,PxLen,ThickOfBase,ThickOfEmul,lens_StagePos_x,lens_StagePos_y,lens_SurfacePos,stage_StagePos_x,stage_StagePos_y,stage_SurfacePos,Track_ax,Track_ay,Track_x,Track_y
4,UTS,Ref/IMG,7890,113,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07890\PL113,1.0001647597035521,0.013270365181681655,-0.013555363443331338,1.0002690454290515,56921.995048717385,-257444.74239205956,200,0.5,0.14,210,70,115598.35456656625,-189691.1791628948,2050.25,115639.4616867301,-189604.7110449145,2036.75,-0.19022000000000003,-0.41422000000000003,57797.53,68605.04000000001
4,UTS,Ref/IMG,8023,23,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08023\PL023,1.000125091918629,-0.00704624758010638,0.006247046796757639,1.0002256657787225,-145181.7353437665,-43922.58549635511,200,0.5,0.14,210,70,-120895.89783240107,-746.9812133746948,7089.75,-120687.77857444718,-383.73266180740757,7089.75,-1.00306,-1.7231,24796.48,43374.16
4,UTS,Ref/IMG,8845,18,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08845\PL018,1.0006414205634786,0.003281129587407891,-0.004442726750393486,1.0002379226187446,80393.26493898065,-254650.29973187138,200,0.5,0.14,210,70,183242.08507846406,-184475.22521064652,2045,183214.5669210776,-184329.35774335678,2030.7499999999998,0.13323000000000002,-0.6938500000000001,102523.37,70759.59
4,UTS,Ref/IMG,8845,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08845\PL019,1.000446755788559,-0.0054454514970930035,0.0044181486630171,1.000268654920892,90417.41922032775,-255516.12997091268,200,0.5,0.14,210,70,123995.1330074628,-184375.66824485618,2044.5000000000002,124015.15329257042,-184364.4696807365,2044.5000000000002,-0.09558000000000001,-0.052890000000000006,33969.090000000004,70982.51
4,UTS,Ref/IMG,8845,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08845\PL020,1.0002360706619067,-0.005707325983816166,0.005190060595914908,1.0003401793616344,70586.79263912396,-257423.42226538973,200,0.5,0.14,210,70,103448.10547409569,-184712.66189977428,2042.7499999999998,103329.40853185179,-184758.5579368233,2042.7499999999998,0.56632,0.21554,33148.39,72468.17
4,UTS,Ref/IMG,8845,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08845\PL021,1.0002358782936687,-0.0026320247491670766,0.0021748785750191086,1.0002744825385552,-24371.70598679942,-198256.75368988083,200,0.5,0.14,210,70,7943.4939834144425,-128149.0071361616,7138.25,7955.611747281608,-128144.99177028,7138.25,-0.05774000000000001,-0.01899,32503.95,70021.85
4,UTS,Ref/IMG,9179,106,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event09179\PL106,1.0002645318799634,-0.00784503661693082,0.00748303170030679,1.00036910042613,-63360.54973771291,-101363.3072943557,200,0.5,0.14,210,70,-7479.172191724946,-76841.5702668815,1997,-7384.284279722939,-76867.05020434075,1997,-0.45075000000000004,0.12466,56150.22,24067.2
4,UTS,Ref/IMG,9487,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event09487\PL022,1.0004047316810372,-0.003503929809767883,0.0028354811086638188,1.0003454514178414,-146818.5538880466,-44949.808155682724,200,0.5,0.14,210,70,-98508.09165605172,-23203.727880536644,7115.75,-97988.66576113063,-23414.336497173263,7115.75,-2.4689200000000002,1.0095500000000002,48885.05,21389.47
4,UTS,Ref/IMG,9487,23,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event09487\PL023,1.000125091918629,-0.00704624758010638,0.006247046796757639,1.0002256657787225,-145181.7353437665,-43922.58549635511,200,0.5,0.14,210,70,-24953.64079288499,-28133.910253669863,7138.75,-24923.76270185123,-28130.707213939924,7138.75,-0.14236000000000001,-0.014360000000000001,120348.87,15036.66
4,UTS,Ref/IMG,10208,17,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10208\PL017,1.0002957701275021,0.004072557639327614,-0.005083728679172719,1.0004471383225182,-42364.479917971774,-178080.7506196235,200,0.5,0.14,210,70,86234.75641358503,-92870.58057613803,2022.7499999999998,86501.30388507686,-92972.13108380236,2022.7499999999998,-1.2708400000000002,0.47690000000000005,128478.67,85723.44
4,UTS,Ref/IMG,10395,16,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10395\PL016,1.0001608171391154,-0.008917913156823151,0.008112076165965073,1.000142617708247,-39995.08858057506,-101523.17612143235,200,0.5,0.14,210,70,-30317.74802597824,-67275.74462367994,1982.75,-30316.178769865175,-67173.05763082762,1963.75,-0.01183,-0.48882000000000003,9982.87,34264.25
4,UTS,Ref/IMG,10395,17,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10395\PL017,1.000167730273713,-0.004847133519088235,0.003914552572970322,1.0004079045705574,-42254.68323762362,-102313.63492781014,200,0.5,0.14,210,70,44102.27436163114,-59363.48803495596,2017,44095.17138825142,-59377.47419119691,2004,0.034140000000000004,0.06644,86541.73,42580.020000000004
4,UTS,Ref/IMG,10395,18,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10395\PL018,1.000284749250762,-0.007832674124979493,0.007041487887534299,1.0002406401155701,-40097.06372795114,-100603.45494710408,200,0.5,0.14,210,70,44577.51517094328,-59066.705177509924,2022.25,44574.642268537296,-59074.59642864782,2022.25,0.013970000000000002,0.03747,84968.03,40920.71
4,UTS,Ref/IMG,10395,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10395\PL019,1.0002535950420852,-0.00735168316991338,0.006506840362046363,1.000288278623751,-31050.713235753978,-100170.43226324196,200,0.5,0.14,210,70,56567.10675093618,-59807.34825733686,2028.5000000000002,56593.55066509863,-59970.13428687593,2028.5000000000002,-0.12019,0.77573,87913.22,39616.840000000004
4,UTS,Ref/IMG,10478,27,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10478\PL027,1.0003412014063735,0.005083983390383498,-0.005401784241726997,1.0004273079087578,-154514.5746999189,-41665.721913587746,200,0.5,0.14,210,70,-107459.97551231226,-21855.800423554552,7104.5,-107463.1747214511,-21974.390461488805,7104.5,0.012360000000000001,0.56454,46934.03,19936.34
4,UTS,Ref/IMG,10512,112,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10512\PL112,1.0002856697161266,0.010279497389427218,-0.01061527867496768,1.000446319346618,-59788.84204260124,-177500.1612434967,200,0.5,0.14,210,70,-4635.846840663468,-125771.80516730553,2007.0000000000002,-4573.451676752062,-125902.40344769457,2007.0000000000002,-0.30339000000000005,0.6184000000000001,54663.65,52154.75
4,UTS,Ref/IMG,10512,113,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10512\PL113,1.000305792191104,0.0018080715768748804,-0.0021347126176672103,1.0003972499201566,-63846.04993898662,-180030.1213522955,200,0.5,0.14,210,70,-7850.222327724356,-124961.28527840598,2010.7499999999998,-7845.386607697292,-124961.27248885724,2010.7499999999998,-0.023020000000000002,-0.00011,55883.83,55166.23
4,UTS,Ref/IMG,10544,27,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10544\PL027,1.000408069836077,0.006047390663368427,-0.006443617962117955,1.0004326116032938,-154551.7119116387,-117789.47520605563,200,0.5,0.14,210,70,-63717.15507982358,-94797.02430262223,7136.75,-63738.544960778716,-94727.89631273673,7136.75,0.1038,-0.32837000000000005,90633.25,23635.36
4,UTS,Ref/IMG,10926,107,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10926\PL107,1.0003541653461692,-0.006411046132862287,0.00582469277079089,1.0004192642807905,-61898.53543148217,-178268.6429427768,200,0.5,0.14,210,70,-28071.350393074827,-154306.48055851,2012,-28339.54839565263,-153994.60222709834,2012,1.26712,-1.4918900000000002,33701.35,24067.65
4,UTS,Ref/IMG,10926,109,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10926\PL109,1.0003496113083032,0.0015497917860907678,-0.001999545770195621,1.0005406081611394,-56247.949211180945,-176930.27894495896,200,0.5,0.14,210,70,-10613.731324025277,-149418.8106738077,2005.9999999999998,-10653.853037056018,-149430.80153618447,2005.9999999999998,0.19090000000000001,0.05745000000000001,45535.44,27575.62
4,UTS,Ref/IMG,10926,110,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10926\PL110,1.0003592139161686,-0.0031256819405143903,0.002767436294661815,1.0004638644684123,-59565.86934574319,-177631.18263427733,200,0.5,0.14,210,70,-10493.99609522298,-155199.5748448847,2015.25,-10493.561693710457,-155218.25566643936,2015.25,-0.0017900000000000001,0.08892000000000001,49124.26,22266.65
4,UTS,Ref/IMG,11838,113,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event11838\PL113,1.0002714087658733,0.0005192279544114499,-0.0008754345341447603,1.000280548784395,56663.74809976607,-100856.01200040651,200,0.5,0.14,210,70,103744.67144722314,-57395.299438703136,2032,103713.68244388408,-57215.858815613385,2032,0.14797000000000002,-0.85411,47014.5,43669.06
4,UTS,Ref/IMG,623,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event00623\PL028,1.0000639275842438,-0.003894457832456986,0.003704670461214128,1.0000904941661228,-45426.89304807065,-182712.735351301,200,0.5,0.14,210,70,-22492.963933489504,-111478.64928328007,10122.75,-22485.09368945556,-111458.93266307286,10122.75,-0.037840000000000006,-0.09374,23217.45,71161.35
4,UTS,Ref/IMG,1124,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event01124\PL028,1.0000948901068392,-0.008896090923322188,0.008672824167089324,1.0001419969679568,-45842.99335680176,-106024.94429652425,200,0.5,0.14,210,70,-7685.386939450309,-51391.06842790747,10132.5,-7603.216067566063,-51392.781873534805,10132.5,-0.39115000000000005,0.011550000000000001,38719.06,54288.65
4,UTS,Ref/IMG,3852,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event03852\PL028,1.0000948901068392,-0.008896090923322188,0.008672824167089324,1.0001419969679568,-45842.99335680176,-106024.94429652425,200,0.5,0.14,210,70,10185.108470699686,-56627.9690060408,10137.25,10194.540193229594,-56627.62045568527,10137.25,-0.04492,-0.00127,56467.200000000004,48900.65
4,UTS,Ref/IMG,4196,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event04196\PL028,1.000047180148717,-0.005511752374691669,0.0052464867793205975,1.0001243138999445,-165994.68325651702,-183438.84694160597,200,0.5,0.14,210,70,-69996.0711234979,-127430.81992527263,10106.75,-70011.90696585756,-127386.1178425174,10106.75,0.07423,-0.21323000000000003,96284.36,55540.67
4,UTS,Ref/IMG,5130,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event05130\PL028,1.0000602338171982,-0.007199631035437751,0.006895701283335555,1.000146312023234,-47514.994743045034,-23313.78250402962,200,0.5,0.14,210,70,-18140.86028571585,-4544.761555919664,10129.25,-18124.622178568377,-4457.112839577228,10129.25,-0.08032,-0.41676,29522.87,18650.36
4,UTS,Ref/IMG,5488,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event05488\PL028,1.0002038252006902,-0.006896646775975042,0.006561302803981001,1.000206188607115,-166227.6828412973,-106717.22776677732,200,0.5,0.14,210,70,-82923.7939155013,-46339.39997222465,10112.5,-82908.56108951718,-46272.66079448835,10112.5,-0.07471000000000001,-0.31725000000000003,83715.05,59882.94
4,UTS,Ref/IMG,6738,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event06738\PL028,1.0002038252006902,-0.006896646775975042,0.006561302803981001,1.000206188607115,-166227.6828412973,-106717.22776677732,200,0.5,0.14,210,70,-52786.99047009419,-49526.7517647744,10120.5,-52783.96995280305,-49526.442077420004,10120.5,-0.014390000000000002,-0.0013800000000000002,113809.71,56432.41
6,UTS,Ref/IMG,71,47,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00071\PL047,1.0002845138835144,-0.0049405026144672464,0.0046284863081572,1.0003246414752671,-288868.87425388786,-10172.9944885262,200,0.5,0.14,210,70,-159829.1991696139,45393.219947503545,5314.25,-159824.18549318193,45460.53582285341,5314.25,-0.02545,-0.32033,129279.72,55017.3
6,UTS,Ref/IMG,71,48,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00071\PL048,1.000165366094835,-0.002728754834849877,0.0023057966798526964,1.0003472110172933,-135299.3253961337,-58883.27119287531,200,0.5,0.14,210,70,-80882.21888904733,-5709.362050685635,-401.25,-80970.05642102074,-5712.274510324991,-401.25,0.41824000000000006,0.012900000000000002,54464.96,53027
6,UTS,Ref/IMG,71,49,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00071\PL049,1.0002743521557291,-0.006858266312526744,0.006538646894744798,1.0002005716958622,-35776.972929482195,-56009.40456060979,200,0.5,0.14,210,70,19803.154651636538,692.2796124168289,6445,19775.379547295637,711.2799567747717,6445,0.13160000000000002,-0.09132000000000001,55923.43,56343.72
6,UTS,Ref/IMG,71,50,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00071\PL050,1.0003252951161767,-0.0031388137475914526,0.0029266444364752517,1.000423605302512,-33242.65089337145,-52514.243027766584,200,0.5,0.14,210,70,20437.280309509802,556.3563251901243,6450.5,20427.090671485763,556.7487961203369,6450.5,0.0485,-0.00201,53818.25,52891.08
6,UTS,Ref/IMG,79,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00079\PL020,1.0000046993109577,-0.017123438068347416,0.01656788635023646,1.0001214458388046,1761.175480325427,-28459.355896847712,200,0.5,0.14,210,70,47874.10199114509,17409.922160388254,10730,47762.34795909176,17310.64998760901,10730,0.5401,0.46372,46771.33,44989.64
6,UTS,Ref/IMG,79,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00079\PL021,1.0001222377077303,-0.0003444653679567591,-0.00028386276663514346,1.0002766551737954,-372.65834913685023,-26952.554787410634,200,0.5,0.14,210,70,48521.54011324937,12514.005755214277,10736.25,48534.29730507523,12507.227761380092,10736.25,-0.060730000000000006,0.03225,48914.57,39462.75
6,UTS,Ref/IMG,79,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00079\PL022,1.0001138356265,-0.003030266853803102,0.002715766034006466,1.0002622453085297,37212.51016110978,-28081.96437977004,200,0.5,0.14,210,70,85935.30657520119,13073.527374621564,6582.75,85953.93973249184,13078.484898994044,6582.75,-0.08879000000000001,-0.023360000000000002,48860.16,41017
6,UTS,Ref/IMG,361,47,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00361\PL047,1.0002554455338593,0.0016282570696864475,-0.0019425911845595834,1.0004073264903486,-169020.38181107206,-90476.01082859577,200,0.5,0.14,210,70,-158889.0105982888,-34981.710804136535,5321.75,-158461.96704557416,-34941.06074347384,5321.75,-2.0327,-0.19744,10465.32,55532.66
6,UTS,Ref/IMG,361,48,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00361\PL048,0.9999897821787176,0.0022651542091985262,-0.0025848231961185303,1.0006161716003685,-14519.889434333138,-134653.79093297338,200,0.5,0.14,210,70,27249.549351745787,-79197.13595801043,-342.5,27263.052826777417,-79186.69585077623,-342.5,-0.06419000000000001,-0.049850000000000005,41657.56,55540.55
6,UTS,Ref/IMG,361,49,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00361\PL049,1.000283422702145,0.001528420620023347,-0.0016933677055200212,1.000296500712732,83642.05994691352,-130931.55907489883,200,0.5,0.14,210,70,128064.23402552486,-75416.32716690951,6496.5,128052.16027210769,-75409.12678060343,6496.5,0.057530000000000005,-0.03418,44312.590000000004,55580.99
6,UTS,Ref/IMG,361,50,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00361\PL050,1.0003106828672426,0.00812095958358931,-0.008299074783191257,1.0004269260057046,86834.37619173457,-129672.00420501993,200,0.5,0.14,210,70,128553.20482322901,-78398.90769873126,6499.25,128569.44960191513,-78387.86074907951,6499.25,-0.07690000000000001,-0.05322,41303.16,51604.89
6,UTS,Ref/IMG,561,33,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00561\PL033,1.0003825518856404,-0.001729573354651291,0.0014018509997190582,1.0003067855823036,-1201.1800441422063,56367.09606483708,200,0.5,0.14,210,70,99964.4587794913,66326.20846071295,-368.25,99840.06269144006,66602.54681646802,-368.25,0.58986,-1.3163200000000002,101020.05,10090.74
6,UTS,Ref/IMG,561,34,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00561\PL034,1.0001703957007728,-0.010438036202521836,0.010088514360730591,1.000256870726107,-509.48397451357147,55253.717395010055,200,0.5,0.14,210,70,105039.86667097975,66483.16984276292,-375.25,105088.16370041024,66543.91101854426,-375.25,-0.23294,-0.28682,105686.33,10221.35
6,UTS,Ref/IMG,561,35,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00561\PL035,1.0001548756767142,-0.0018296337145155433,0.0015078379510136822,1.0003082452501564,833.33163802513,57459.25257154664,200,0.5,0.14,210,70,106350.03511337761,68122.4080148297,-373.75,106354.10611820157,68081.9093590742,-373.75,-0.019030000000000002,0.19282000000000002,105523.57,10460.32
6,UTS,Ref/IMG,561,36,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00561\PL036,1.0001825148097627,-0.006651587073019768,0.006328163525990736,1.0002936381692724,-1248.6737652737534,52402.194940973066,200,0.5,0.14,210,70,107078.69589805148,64986.544669264506,-373.5,107100.92519878403,64992.2290747871,-373.5,-0.10601000000000001,-0.026390000000000004,108408.97,11900.51
6,UTS,Ref/IMG,566,25,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00566\PL025,1.0001573990959087,-0.005361376673992702,0.00507132639999005,1.0003175362233572,-174505.03330666918,-21803.518982256614,200,0.5,0.14,210,70,-61536.10751683062,48572.084565868805,13856.25,-61590.591750928914,48326.796670410724,13856.25,0.26566,1.16632,113269.41,69533.81
6,UTS,Ref/IMG,566,26,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00566\PL026,1.0001186117133387,-0.005613401782042315,0.005223887620839336,1.0003678809176428,-174094.04957456715,-21610.982358179976,200,0.5,0.14,210,70,-97937.29470289843,42277.46714429909,13847.75,-97932.00515016935,42294.13758096995,13847.75,-0.025630000000000003,-0.07922000000000001,76509.32,63482.090000000004
6,UTS,Ref/IMG,566,27,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00566\PL027,1.000130027248733,-0.0029389345612640836,0.0025624762294941834,1.0003755708285393,791.9273908984652,-24998.344818789454,200,0.5,0.14,210,70,79805.2097111291,37446.02491606609,-371.5,79801.56158884952,37451.71715249952,-371.5,0.01729,-0.02714,79182.21,62223.79
6,UTS,Ref/IMG,566,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00566\PL028,1.0001333171183582,-0.0008010204586089783,0.00033303159776285144,1.000369843741865,-21.543724202573852,-25129.910727042785,200,0.5,0.14,210,70,76114.4874734109,35490.16224049823,-378.5,76113.56596324999,35447.55396982792,-378.5,0.00455,0.20282000000000003,76173.44,60529.71
6,UTS,Ref/IMG,595,39,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00595\PL039,1.0002922725450378,-0.0034450781232604126,0.0031717913995114554,1.0003419391037762,116273.48079293127,55329.32100467294,200,0.5,0.14,210,70,140930.80680302446,63867.70248500611,-350.75,141130.4940228008,64290.20227475064,-350.75,-0.9575300000000001,-2.0081800000000003,24880.33,8878.93
6,UTS,Ref/IMG,595,40,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00595\PL040,1.000147299959442,-0.0049556065852892515,0.004379810338735694,1.0004050383250291,120461.06746062997,52671.46227731804,200,0.5,0.14,210,70,192683.9299497697,69290.46968566175,-358.25,192704.0864701433,69269.81160488063,-358.25,-0.09548000000000001,0.09875,72313.02,16275.04
6,UTS,Ref/IMG,595,41,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00595\PL041,1.0003788227940644,-0.0063252610968958685,0.005788265596068906,1.0005787461208502,116725.17869758818,56486.65009369248,200,0.5,0.14,210,70,189862.91239424402,66056.55583742594,-350.5,189846.34945886693,66024.9301132468,-350.5,0.07979,0.15005000000000002,73151.08,9109.59
6,UTS,Ref/IMG,595,42,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00595\PL042,0.9999984271629688,-0.012897562411460445,0.012583564629295822,1.0002637697536687,-190177.70503898652,103731.87079657063,200,0.5,0.14,210,70,-110758.0433767844,113919.84450425251,8262.25,-110828.73823387518,113811.00253415962,8262.25,0.34327,0.5138400000000001,79466.16,9076.77
6,UTS,Ref/IMG,599,28,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event00599\PL028,1.0001344069132672,-0.002556138892281319,0.0020084980735295584,1.0002484777651266,120760.13361242237,57353.96337989293,200,0.5,0.14,210,70,179453.06648514702,86996.66670663194,-347.5,179383.28725981642,86559.89726807558,-347.5,0.33755,2.07866,58689.6,29080.83
6,UTS,Ref/IMG,1243,71,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01243\PL071,1.000289293164849,-0.005559513777510443,0.005241725340718061,1.0003498467195941,-93263.94604484286,-91357.91925039326,200,0.5,0.14,210,70,-5130.452052501449,-47360.38259101436,10892.5,-5203.6022978572,-47233.24340347786,10892.5,0.34486000000000006,-0.60702,88277.46,43646.68
6,UTS,Ref/IMG,1243,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01243\PL072,1.0002930879332672,-0.004314324938707383,0.003933466199851438,1.000435247357644,-98024.81747019455,-94704.53815254608,200,0.5,0.14,210,70,-14949.308042163473,-46977.026023003935,10882,-14923.80245302328,-46999.31344646018,10882,-0.12096000000000001,0.10656,83280.92,47357.03
6,UTS,Ref/IMG,1243,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01243\PL073,1.0003269165043485,-0.013794272546875229,0.01343052788958952,1.0004010136368464,-85164.0845235418,-92560.58723956814,200,0.5,0.14,210,70,-3030.002259234105,-47443.49920191756,10903.5,-3029.6362536161905,-47415.03521444411,10903.5,-0.0036100000000000004,-0.13544,82714.59,44017
6,UTS,Ref/IMG,1243,74,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01243\PL074,1.0003500626682145,-0.002424617216783536,0.0020821214588604593,1.000460078865547,-86696.10496076089,-94175.33566663522,200,0.5,0.14,210,70,-3059.940272967206,-45981.58576550302,10909,-3060.812719600537,-45981.32285833501,10909,0.00415,-0.00126,83722.36,47997.61
6,UTS,Ref/IMG,1260,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01260\PL019,1.0001961020763726,0.006215346801159269,-0.006482952863817152,1.0002804958090685,-113970.71305142246,-26724.933164440114,200,0.5,0.14,210,70,-37617.10541269499,-25949.790877246982,10714,-37387.515743564276,-25909.0302561455,10714,-1.09182,-0.20112000000000002,76560.03,1311.8700000000001
6,UTS,Ref/IMG,1260,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01260\PL020,1.0000946967515492,-0.008999372682178725,0.008356914885935573,1.0002977644485245,-117343.08375298372,-110621.11648187849,200,0.5,0.14,210,70,-44810.7535254904,-25437.185709847043,10723.75,-44973.88296477425,-25454.11354251711,10723.75,0.7774000000000001,0.07409,73123,84530.75
6,UTS,Ref/IMG,1260,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01260\PL021,1.0001497282432548,1.6153007741146255e-05,-0.0007423980978294925,1.0003901407071265,-121478.69374481584,-108898.61668970236,200,0.5,0.14,210,70,-49289.85090573983,-27508.63749239552,10725,-49286.761329985005,-27507.820466212244,10725,-0.01471,-0.0039000000000000003,72179.81,81412.62
6,UTS,Ref/IMG,1260,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01260\PL022,1.00010725016582,-0.0023362653917062023,0.0016514607377143902,1.0003893617483726,-83505.34332686484,-110177.62869179854,200,0.5,0.14,210,70,-13188.287314249672,-30885.694141719505,6565.25,-13140.073191404359,-30833.133798188603,6565.25,-0.23015000000000002,-0.24981000000000003,70542.73,79197.16
6,UTS,Ref/IMG,1694,119,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01694\PL119,1.0003646013278784,-0.004036059066387542,0.0037337257561691657,1.0005723796998056,-164218.90209731518,24131.06044614222,200,0.5,0.14,210,70,-105994.28496424899,33541.32883737715,8298.75,-105882.20156829903,33607.05981849279,8298.75,-0.5347900000000001,-0.31083000000000005,58352.770000000004,9252.83
6,UTS,Ref/IMG,1694,120,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01694\PL120,1.0003896434370425,-0.007337998554492708,0.006629762235407497,1.0004316916561682,-177036.41713248627,24895.87658730528,200,0.5,0.14,210,70,-92326.01793813484,33028.13315711267,8289.75,-92325.54131094675,33037.91020816748,8289.75,-0.0026100000000000003,-0.046520000000000006,84733.46,7577
6,UTS,Ref/IMG,1694,121,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC6\Ref\IMG\Event01694\PL121,1.0004638265582786,-0.005800941965116382,0.005501080523515757,1.0003722534336972,-176121.01086440554,23716.803192742613,200,0.5,0.14,210,70,-92635.78268707819,33260.62366682542,8282.5,-92567.82280885646,33287.50375450493,8282.5,-0.32420000000000004,-0.12617,83567.26,9107.6
